customer_id,offer_id,offered_price,promotion_active,purchase
27,2,28.77,FALSE,0
28,2,12.27,FALSE,0
29,2,23,FALSE,0
30,2,25.54,FALSE,0
31,2,12.48,FALSE,0
32,2,28.1,FALSE,0
33,2,4.47,TRUE,1
34,2,13.97,FALSE,1
35,2,15.91,FALSE,0
36,2,24.95,FALSE,0
37,2,16.49,FALSE,0
38,2,22.45,FALSE,0
39,2,13.51,FALSE,1
40,2,8.52,FALSE,1
41,2,17.05,FALSE,0
42,2,8.08,FALSE,1
43,2,19.99,FALSE,0
44,2,2.65,FALSE,1
45,2,7.28,TRUE,1
46,2,19.14,FALSE,0
47,2,15.25,FALSE,0
48,2,28.83,FALSE,0
49,2,7.14,FALSE,1
50,2,8.73,FALSE,0
51,2,3.26,FALSE,1
52,2,22.68,TRUE,0
53,2,20.19,TRUE,0
54,2,16.77,FALSE,0
55,2,10.97,FALSE,0
56,2,13.57,FALSE,0
57,2,29.24,FALSE,0
58,2,3.71,FALSE,1
59,2,20.03,FALSE,0
60,2,23.62,FALSE,1
1,3,13.24,FALSE,0
2,3,24.46,FALSE,1
3,3,25.72,FALSE,0
4,3,18.27,FALSE,0
5,3,29.31,FALSE,0
6,3,9.17,TRUE,0
7,3,8.2,FALSE,1
8,3,2.32,FALSE,0
9,3,28.07,FALSE,1
10,3,2.45,FALSE,1
11,3,20.62,FALSE,0
12,3,21.22,FALSE,0
13,3,22.78,FALSE,0
14,3,21.98,FALSE,1
15,3,24.02,FALSE,0
16,3,19.81,FALSE,0
17,3,6.23,FALSE,1
18,3,27.75,TRUE,0
19,3,20.14,TRUE,0
20,3,24.51,FALSE,0
21,3,10.7,FALSE,0
22,3,14.28,FALSE,0
23,3,20.32,FALSE,1
24,3,29.27,TRUE,1
25,3,18.81,FALSE,0
26,3,14.52,TRUE,0
27,3,21.01,FALSE,0
28,3,22.07,FALSE,0
29,3,8.94,FALSE,0
30,3,11.25,FALSE,0
31,3,16.53,FALSE,0
32,3,6.63,FALSE,0
33,3,24.28,FALSE,0
34,3,7.89,FALSE,1
35,3,12.97,FALSE,0
36,3,25.13,FALSE,0
37,3,5.24,FALSE,0
38,3,22.37,TRUE,0
39,3,16.69,FALSE,1
40,3,29.91,FALSE,1
41,3,5.15,FALSE,1
42,3,14.18,FALSE,1
43,3,6.41,FALSE,0
44,3,9.93,TRUE,0
45,3,22.01,FALSE,1
46,3,17.1,FALSE,0
47,3,6.9,TRUE,0
48,3,13.14,FALSE,0
49,3,23.04,FALSE,1
50,3,7.98,FALSE,1
51,3,9.77,FALSE,1
52,3,6.7,FALSE,0
53,3,6.64,TRUE,0
54,3,2.59,FALSE,0
55,3,23.66,FALSE,0
56,3,19.8,FALSE,0
57,3,26.47,FALSE,0
58,3,15,FALSE,1
59,3,16.31,FALSE,0
60,3,27.61,FALSE,0
1,4,25.79,FALSE,0
2,4,16.59,TRUE,1
3,4,9.23,FALSE,1
4,4,9.78,FALSE,1
5,4,13.19,FALSE,0
6,4,17.45,FALSE,0
7,4,23.88,FALSE,1
8,4,19.43,TRUE,0
9,4,27.71,FALSE,1
10,4,7.63,FALSE,1
11,4,22.7,FALSE,0
12,4,8.48,TRUE,0
13,4,11.62,TRUE,0
14,4,3.7,FALSE,1
15,4,25.77,FALSE,0
16,4,17.07,TRUE,0
17,4,23.86,FALSE,0
18,4,19.82,FALSE,0
19,4,9.08,TRUE,0
20,4,18.31,FALSE,0
21,4,20.88,FALSE,0
22,4,3.4,FALSE,0
23,4,8.83,TRUE,1
24,4,17.79,TRUE,1
25,4,3.89,FALSE,0
26,4,5.6,FALSE,0
27,4,19.5,FALSE,0
28,4,11.12,FALSE,0
29,4,26.88,FALSE,0
30,4,4.69,FALSE,0
31,4,27.42,TRUE,0
32,4,18.74,FALSE,0
33,4,12.49,FALSE,1
34,4,28.02,FALSE,1
35,4,23.45,TRUE,0
36,4,14.02,FALSE,0
37,4,13.98,FALSE,0
38,4,2.03,FALSE,0
39,4,18.53,TRUE,1
40,4,2.49,TRUE,1
41,4,8.02,FALSE,1
42,4,21.91,FALSE,1
43,4,4.13,FALSE,0
44,4,27.71,FALSE,0
45,4,23.08,FALSE,1
46,4,28.33,FALSE,0
47,4,25.17,TRUE,0
48,4,14.04,TRUE,0
49,4,13.4,FALSE,1
50,4,3.86,FALSE,1
51,4,14.21,TRUE,1
52,4,28.76,FALSE,0
53,4,9.5,FALSE,0
54,4,26.42,FALSE,0
55,4,8.7,FALSE,0
56,4,16.1,FALSE,0
57,4,10.15,FALSE,0
58,4,7.28,FALSE,1
59,4,19.63,FALSE,0
60,4,13.86,FALSE,1
1,5,14.77,FALSE,0
2,5,26.25,FALSE,1
3,5,8.63,FALSE,0
4,5,11.45,FALSE,1
5,5,11.93,FALSE,0
6,5,3.05,TRUE,1
7,5,9.26,TRUE,1
8,5,11.38,FALSE,0
9,5,10.14,FALSE,1
10,5,4.49,FALSE,1
11,5,13.08,TRUE,0
12,5,24.36,FALSE,0
13,5,15.75,FALSE,0
14,5,18.52,FALSE,1
15,5,23.49,FALSE,0
16,5,13.78,FALSE,0
17,5,18,FALSE,0
18,5,25.18,FALSE,0
19,5,3.3,FALSE,1
20,5,15.38,FALSE,0
21,5,6.94,FALSE,0
22,5,4.18,FALSE,0
23,5,13.83,FALSE,1
24,5,6.21,FALSE,1
25,5,19.6,FALSE,1
26,5,21.36,FALSE,0
27,5,20.23,FALSE,0
28,5,25.49,TRUE,0
29,5,24.33,FALSE,0
30,5,19.03,FALSE,0
31,5,5.44,TRUE,0
32,5,13.64,FALSE,0
33,5,14.43,TRUE,0
34,5,21.51,FALSE,1
35,5,15.19,FALSE,0
36,5,20.92,FALSE,0
37,5,11.45,FALSE,0
38,5,28.78,TRUE,0
39,5,11.08,FALSE,1
40,5,27.43,FALSE,0
41,5,15.7,FALSE,1
42,5,28.16,TRUE,1
43,5,28,TRUE,0
44,5,25.42,FALSE,0
45,5,14.52,FALSE,1
46,5,26.93,FALSE,0
47,5,29.59,FALSE,0
48,5,27.52,FALSE,0
49,5,28.83,FALSE,1
50,5,28.9,FALSE,0
51,5,18.23,FALSE,1
52,5,5,FALSE,0
53,5,14.84,FALSE,0
54,5,29.78,FALSE,0
55,5,27.94,FALSE,0
56,5,15.52,TRUE,0
57,5,25.33,FALSE,0
58,5,28.91,FALSE,1
59,5,14.88,FALSE,0
60,5,9.3,FALSE,1
1,6,8.23,FALSE,0
2,6,21.33,TRUE,1
3,6,28.77,FALSE,0
4,6,12.78,TRUE,1
5,6,2.22,FALSE,0
6,6,15.75,FALSE,0
7,6,15.86,TRUE,1
8,6,6.35,FALSE,0
9,6,21.98,FALSE,1
10,6,21.15,FALSE,1
11,6,19.03,TRUE,0
12,6,17.78,TRUE,0
13,6,18.51,FALSE,0
14,6,11.31,FALSE,1
15,6,27.38,FALSE,0
16,6,24.15,FALSE,0
17,6,4.72,FALSE,0
18,6,24.93,FALSE,0
19,6,3.17,FALSE,0
20,6,12.57,FALSE,0
21,6,19.51,FALSE,0
22,6,12.87,TRUE,0
23,6,18.45,FALSE,0
24,6,26.53,FALSE,1
25,6,5.23,FALSE,0
26,6,14.11,FALSE,0
27,6,16.32,FALSE,0
28,6,3.35,FALSE,0
29,6,23.03,FALSE,0
30,6,29.77,TRUE,0
31,6,24.12,FALSE,0
32,6,23.91,FALSE,0
33,6,25.84,FALSE,0
34,6,7.7,FALSE,1
35,6,6.11,FALSE,0
36,6,14.99,FALSE,0
37,6,11.41,TRUE,0
38,6,24.19,FALSE,0
39,6,11.9,TRUE,1
40,6,24.36,TRUE,1
41,6,29.58,FALSE,0
42,6,12.81,FALSE,1
43,6,28.8,FALSE,0
44,6,3.46,FALSE,0
45,6,13.1,TRUE,1
46,6,18.87,FALSE,0
47,6,5.91,FALSE,0
48,6,11.04,FALSE,0
49,6,6.7,FALSE,1
50,6,7.36,FALSE,0
51,6,8.6,FALSE,1
52,6,21.86,FALSE,0
53,6,6.79,TRUE,0
54,6,24.6,FALSE,0
55,6,7.8,FALSE,1
56,6,21.73,FALSE,0
57,6,10.33,FALSE,0
58,6,24.39,FALSE,0
59,6,24.79,FALSE,0
60,6,11.28,FALSE,1
1,7,11.77,FALSE,0
2,7,26.09,FALSE,1
3,7,24.07,FALSE,0
4,7,2.13,TRUE,1
5,7,24.42,FALSE,0
6,7,6.5,FALSE,0
7,7,18.47,FALSE,1
8,7,24.52,FALSE,0
9,7,23.7,FALSE,1
10,7,11.38,FALSE,1
11,7,14.71,FALSE,0
12,7,22.01,FALSE,0
13,7,4.92,FALSE,0
14,7,2.86,TRUE,1
15,7,27.19,FALSE,0
16,7,8.7,FALSE,0
17,7,24.82,FALSE,0
18,7,28.34,FALSE,0
19,7,6.44,FALSE,0
20,7,20.22,FALSE,0
21,7,29.78,TRUE,0
22,7,20.02,FALSE,0
23,7,10,FALSE,0
24,7,25.78,FALSE,1
25,7,18.65,TRUE,0
26,7,12,FALSE,0
27,7,21.03,FALSE,0
28,7,5.87,FALSE,0
29,7,11.18,FALSE,0
30,7,10.32,FALSE,0
31,7,25.44,FALSE,0
32,7,9.09,FALSE,0
33,7,8.88,FALSE,0
34,7,5.22,FALSE,1
35,7,23.07,FALSE,0
36,7,5.73,FALSE,0
37,7,6.73,FALSE,0
38,7,5.22,FALSE,0
39,7,18.47,FALSE,1
40,7,26.67,FALSE,0
41,7,24.96,FALSE,0
42,7,21.95,FALSE,1
43,7,12.55,FALSE,0
44,7,21.07,FALSE,0
45,7,27.26,FALSE,0
46,7,13.38,FALSE,0
47,7,27.2,TRUE,0
48,7,9.18,TRUE,0
49,7,26.44,FALSE,0
50,7,13.07,FALSE,0
51,7,16.38,TRUE,0
52,7,17.82,FALSE,0
53,7,11.49,TRUE,0
54,7,27.65,FALSE,0
55,7,18.77,FALSE,0
56,7,4.25,FALSE,0
57,7,21.17,FALSE,0
58,7,16.98,FALSE,0
59,7,11.97,FALSE,0
60,7,9.69,FALSE,0
1,8,7.97,TRUE,0
2,8,29.18,FALSE,0
3,8,24.18,FALSE,0
4,8,9.61,FALSE,0
5,8,7.53,FALSE,0
6,8,28.51,FALSE,0
7,8,8.53,TRUE,0
8,8,13.08,FALSE,0
9,8,25.41,FALSE,0
10,8,28.88,FALSE,0
11,8,4.19,FALSE,0
12,8,25.81,FALSE,0
13,8,16.69,FALSE,0
14,8,6.77,FALSE,0
15,8,23.99,FALSE,0
16,8,15.1,FALSE,0
17,8,13.7,FALSE,0
18,8,27.36,FALSE,0
19,8,6.23,FALSE,0
20,8,24.44,FALSE,0
21,8,4.81,FALSE,0
22,8,5.31,FALSE,0
23,8,6.62,TRUE,0
24,8,15.37,FALSE,0
25,8,17.13,FALSE,0
26,8,15.81,FALSE,0
27,8,4.13,TRUE,0
28,8,25.34,FALSE,0
29,8,13.94,FALSE,0
30,8,16.36,FALSE,0
31,8,4.13,FALSE,0
32,8,3.51,FALSE,0
33,8,28.21,FALSE,0
34,8,13.11,FALSE,0
35,8,3.18,FALSE,0
36,8,25.49,FALSE,0
37,8,21.39,FALSE,0
38,8,28.66,FALSE,0
39,8,8.09,FALSE,0
40,8,3.38,FALSE,0
41,8,23,TRUE,0
42,8,14.06,TRUE,0
43,8,14.09,FALSE,0
44,8,30.01,FALSE,0
45,8,29.66,FALSE,0
46,8,12.56,FALSE,0
47,8,22.91,FALSE,0
48,8,6.24,FALSE,0
49,8,14.89,FALSE,0
50,8,6.01,FALSE,0
51,8,21.92,FALSE,0
52,8,21.98,FALSE,0
53,8,9.81,FALSE,0
54,8,23.93,FALSE,0
55,8,25.32,TRUE,0
56,8,25.19,FALSE,0
57,8,26.03,FALSE,0
58,8,10.6,FALSE,0
59,8,24.58,FALSE,0
60,8,10.42,FALSE,0
1,9,13.97,TRUE,0
2,9,7.28,FALSE,0
3,9,24.13,FALSE,0
4,9,7.31,TRUE,0
5,9,24.72,FALSE,0
6,9,15.36,FALSE,0
7,9,5.81,FALSE,0
8,9,17.38,FALSE,0
9,9,27.94,FALSE,0
10,9,7.41,FALSE,0
11,9,16.57,TRUE,0
12,9,14.04,FALSE,0
13,9,10.84,FALSE,0
14,9,9.44,FALSE,0
15,9,10.55,FALSE,0
16,9,18.07,FALSE,0
17,9,5.3,FALSE,0
18,9,10.32,TRUE,0
19,9,7.64,FALSE,0
20,9,17.09,FALSE,0
21,9,11.26,FALSE,0
22,9,23.36,TRUE,0
23,9,7.73,FALSE,0
24,9,10.2,FALSE,0
25,9,10.58,FALSE,0
26,9,9.3,FALSE,0
27,9,26.14,FALSE,0
28,9,10.02,FALSE,0
29,9,18.29,FALSE,0
30,9,15.5,FALSE,0
31,9,24.74,FALSE,0
32,9,16.32,FALSE,0
33,9,17.64,FALSE,0
34,9,23.64,FALSE,0
35,9,24.46,FALSE,0
36,9,25.7,FALSE,0
37,9,11.46,FALSE,0
38,9,3.25,TRUE,0
39,9,28.53,FALSE,0
40,9,20.1,FALSE,0
41,9,15.75,FALSE,0
42,9,9.34,FALSE,0
43,9,11.08,FALSE,0
44,9,2.69,TRUE,0
45,9,5.57,FALSE,0
46,9,2.44,FALSE,0
47,9,12.2,FALSE,0
48,9,16.29,TRUE,0
49,9,7.12,TRUE,0
50,9,24.33,FALSE,0
51,9,8.02,FALSE,0
52,9,10.49,FALSE,0
53,9,4.99,FALSE,0
54,9,23.41,FALSE,0
55,9,15.95,FALSE,0
56,9,28.97,FALSE,0
57,9,27.62,FALSE,0
58,9,2.6,FALSE,0
59,9,5.4,FALSE,0
60,9,10.21,TRUE,0
1,10,23.54,FALSE,0
2,10,9.58,FALSE,0
3,10,23.13,FALSE,0
4,10,9.2,TRUE,0
5,10,5.86,FALSE,0
6,10,24.85,FALSE,0
7,10,14.88,FALSE,0
8,10,29.37,FALSE,0
9,10,24.08,FALSE,0
10,10,25.92,FALSE,0
11,10,7.28,FALSE,0
12,10,26.04,FALSE,0
13,10,5.45,FALSE,0
14,10,5.76,FALSE,0
15,10,4.04,TRUE,0
16,10,25.31,FALSE,0
17,10,7.4,FALSE,0
18,10,7.85,FALSE,0
19,10,27.36,FALSE,0
20,10,23.92,FALSE,0
21,10,14.69,FALSE,0
22,10,13.74,FALSE,0
23,10,26.84,FALSE,0
24,10,14.58,FALSE,0
25,10,23.35,FALSE,0
26,10,8.43,FALSE,0
27,10,23.61,TRUE,0
28,10,3.92,FALSE,0
29,10,2.79,TRUE,0
30,10,13.21,FALSE,0
31,10,10.01,FALSE,0
32,10,18.36,TRUE,0
33,10,26.95,FALSE,0
34,10,11.57,TRUE,0
35,10,9.27,TRUE,0
36,10,5.22,FALSE,0
37,10,5.3,FALSE,0
38,10,18.89,FALSE,0
39,10,29.21,FALSE,0
40,10,20.17,TRUE,0
41,10,25.11,FALSE,0
42,10,29.28,TRUE,0
43,10,20.38,TRUE,0
44,10,13.86,TRUE,0
45,10,8.23,FALSE,0
46,10,11.94,FALSE,0
47,10,19.07,FALSE,0
48,10,2.35,FALSE,0
49,10,26.7,FALSE,0
50,10,22.18,FALSE,0
51,10,26.39,FALSE,0
52,10,6.86,FALSE,0
53,10,4.63,FALSE,0
54,10,24.91,FALSE,0
55,10,20.55,FALSE,0
56,10,20.92,FALSE,0
57,10,6.32,FALSE,0
58,10,3.18,FALSE,0
59,10,24.18,FALSE,0
60,10,27.36,FALSE,0
