price,oracle_expected_demand,oracle_constrained_sales,oracle_expected_profit,oracle_optimal_price,oracle_optimal_profit,is_oracle_optimal
14,7.044099102151506,7.044099102151506,63.396891919363554,35,101.47317600733315,FALSE
14.25,6.9577802475495325,6.9577802475495325,64.35946728983318,35,101.47317600733315,FALSE
14.5,6.873267772159555,6.873267772159555,65.29604383551577,35,101.47317600733315,FALSE
14.75,6.790449720411269,6.790449720411269,66.20688477400988,35,101.47317600733315,FALSE
15,6.709228676555676,6.709228676555676,67.09228676555676,35,101.47317600733315,FALSE
15.25,6.629520343176258,6.629520343176258,67.95258351755665,35,101.47317600733315,FALSE
15.5,6.551252197712855,6.551252197712855,68.78814807598498,35,101.47317600733315,FALSE
15.75,6.4743622266956065,6.4743622266956065,69.59939393697778,35,101.47317600733315,FALSE
16,6.398797737321283,6.398797737321283,70.38677511053412,35,101.47317600733315,FALSE
16.25,6.324514245905046,6.324514245905046,71.15078526643177,35,101.47317600733315,FALSE
16.5,6.251474442599093,6.251474442599093,71.89195608988958,35,101.47317600733315,FALSE
16.75,6.1796472315834095,6.1796472315834095,72.61085497110506,35,101.47317600733315,FALSE
17,6.109006845703532,6.109006845703532,73.30808214844238,35,101.47317600733315,FALSE
17.25,6.039532034261765,6.039532034261765,73.98426741970663,35,101.47317600733315,FALSE
17.5,5.971205322369736,5.971205322369736,74.64006652962169,35,101.47317600733315,FALSE
17.75,5.904012339951783,5.904012339951783,75.27615733438523,35,101.47317600733315,FALSE
18,5.837941218162749,5.837941218162749,75.89323583611574,35,101.47317600733315,FALSE
18.25,5.7729820506617315,5.7729820506617315,76.49201217126794,35,101.47317600733315,FALSE
18.5,5.709126416878066,5.709126416878066,77.07320662785389,35,101.47317600733315,FALSE
18.75,5.646366964127333,5.646366964127333,77.63754575675082,35,101.47317600733315,FALSE
19,5.584697045193288,5.584697045193288,78.18575863270603,35,101.47317600733315,FALSE
19.25,5.524110407793747,5.524110407793747,78.7185733110609,35,101.47317600733315,FALSE
19.5,5.4646009321995646,5.4646009321995646,79.23671351689369,35,101.47317600733315,FALSE
19.75,5.406162413179444,5.406162413179444,79.74089559439679,35,101.47317600733315,FALSE
20,5.3487883823997375,5.3487883823997375,80.23182573599607,35,101.47317600733315,FALSE
20.25,5.292471967417097,5.292471967417097,80.71019750311072,35,101.47317600733315,FALSE
20.5,5.23720578345938,5.23720578345938,81.17668964362039,35,101.47317600733315,FALSE
20.75,5.182981854292735,5.182981854292735,81.63196420511058,35,101.47317600733315,FALSE
21,5.129791558614616,5.129791558614616,82.07666493783385,35,101.47317600733315,FALSE
21.25,5.07762559858759,5.07762559858759,82.51141597704834,35,101.47317600733315,FALSE
21.5,5.026473987330742,5.026473987330742,82.93682079095724,35,101.47317600733315,FALSE
21.75,4.97632605240744,4.97632605240744,83.35346137782463,35,101.47317600733315,FALSE
22,4.927170452583904,4.927170452583904,83.76189769392637,35,101.47317600733315,FALSE
22.25,4.878995205376478,4.878995205376478,84.16266729274425,35,101.47317600733315,FALSE
22.5,4.831787723150893,4.831787723150893,84.55628515514063,35,101.47317600733315,FALSE
22.75,4.785534855779709,4.785534855779709,84.94324369008983,35,101.47317600733315,FALSE
23,4.740222938100083,4.740222938100083,85.3240128858015,35,101.47317600733315,FALSE
23.25,4.695837840639951,4.695837840639951,85.6990405916791,35,101.47317600733315,FALSE
23.5,4.652365022293812,4.652365022293812,86.06875291243551,35,101.47317600733315,FALSE
23.75,4.609789583827806,4.609789583827806,86.43355469677135,35,101.47317600733315,FALSE
24,4.568096321276345,4.568096321276345,86.79383010425055,35,101.47317600733315,FALSE
24.25,4.527269778458458,4.527269778458458,87.14994323532532,35,101.47317600733315,FALSE
24.5,4.487294297991283,4.487294297991283,87.50223881083001,35,101.47317600733315,FALSE
24.75,4.448154070310472,4.448154070310472,87.85104288863182,35,101.47317600733315,FALSE
25,4.409833180324063,4.409833180324063,88.19666360648127,35,101.47317600733315,FALSE
25.25,4.372315651427257,4.372315651427257,88.53939194140196,35,101.47317600733315,FALSE
25.5,4.335585486692781,4.335585486692781,88.87950247720201,35,101.47317600733315,FALSE
25.75,4.299626707125083,4.299626707125083,89.21725417284547,35,101.47317600733315,FALSE
26,4.264423386928402,4.264423386928402,89.55289112549644,35,101.47317600733315,FALSE
26.25,4.229959685789714,4.229959685789714,89.88664332303142,35,101.47317600733315,FALSE
26.5,4.196219878218792,4.196219878218792,90.21872738170403,35,101.47317600733315,FALSE
26.75,4.163188380020457,4.163188380020457,90.54934726544494,35,101.47317600733315,FALSE
27,4.130849771999558,4.130849771999558,90.87869498399027,35,101.47317600733315,FALSE
27.25,4.0991888210182665,4.0991888210182665,91.20695126765644,35,101.47317600733315,FALSE
27.5,4.06819049853893,4.06819049853893,91.53428621712592,35,101.47317600733315,FALSE
27.75,4.037839996794822,4.037839996794822,91.86085992708219,35,101.47317600733315,FALSE
28,4.008122742736456,4.008122742736456,92.18682308293847,35,101.47317600733315,FALSE
28.25,3.979024409903221,3.979024409903221,92.51231753024989,35,101.47317600733315,FALSE
28.5,3.9505309283698216,3.9505309283698216,92.83747681669081,35,101.47317600733315,FALSE
28.75,3.922628492914677,3.922628492914677,93.16242670672358,35,101.47317600733315,FALSE
29,3.8953035695533953,3.8953035695533953,93.48728566928149,35,101.47317600733315,FALSE
29.25,3.8685429005755636,3.8685429005755636,93.81216533895741,35,101.47317600733315,FALSE
29.5,3.842333508216945,3.842333508216945,94.13717095131516,35,101.47317600733315,FALSE
29.75,3.816662697092812,3.816662697092812,94.46240175304709,35,101.47317600733315,FALSE
30,3.791518055511158,3.791518055511158,94.78795138777895,35,101.47317600733315,FALSE
30.25,3.7668874557774563,3.7668874557774563,95.11390825838077,35,101.47317600733315,FALSE
30.5,3.7427590535955253,3.7427590535955253,95.44035586668589,35,101.47317600733315,FALSE
30.75,3.719121286661947,3.719121286661947,95.76737313154513,35,101.47317600733315,FALSE
31,3.695962872544594,3.695962872544594,96.09503468615945,35,101.47317600733315,FALSE
31.25,3.673272805929078,3.673272805929078,96.42341115563829,35,101.47317600733315,FALSE
31.5,3.6510403553105455,3.6510403553105455,96.75256941572945,35,101.47317600733315,FALSE
31.75,3.629255059202021,3.629255059202021,97.08257283365407,35,101.47317600733315,FALSE
32,3.6079067219247833,3.6079067219247833,97.41348149196915,35,101.47317600733315,FALSE
32.25,3.5869854090406035,3.5869854090406035,97.74535239635644,35,101.47317600733315,FALSE
32.5,3.566481442480701,3.566481442480701,98.07823966821928,35,101.47317600733315,FALSE
32.75,3.546385395421269,3.546385395421269,98.41219472294021,35,101.47317600733315,FALSE
33,3.52668808695101,3.52668808695101,98.74726643462827,35,101.47317600733315,FALSE
33.25,3.5073805765718764,3.5073805765718764,99.0835012881555,35,101.47317600733315,FALSE
33.5,3.488454158570368,3.488454158570368,99.42094351925549,35,101.47317600733315,FALSE
33.75,3.4699003562930706,3.4699003562930706,99.75963524342578,35,101.47317600733315,FALSE
34,3.4517109163568027,3.4517109163568027,100.09961657434728,35,101.47317600733315,FALSE
34.25,3.43387780282071,3.43387780282071,100.44092573250578,35,101.47317600733315,FALSE
34.5,3.416393191344716,3.416393191344716,100.78359914466911,35,101.47317600733315,FALSE
34.75,3.3992494633562176,3.3992494633562176,101.12767153484748,35,101.47317600733315,FALSE
35,3.3824392002444386,3.3824392002444386,101.47317600733315,35,101.47317600733315,TRUE
